SD_SYMBOL_ID,SD_SYMBOL,SD_TRADE_DATE,SD_OPEN,SD_CLOSE,SD_HIGH,SD_LOW,SD_ADJ_CLOSE,SD_TXN_VOLUME
289,APOLLOHOSP,2024-04-09,6347.80,6505.05,6540.00,6330.95,6505.05,592624
290,APOLLOHOSP,2024-04-10,6505.05,6489.85,6515.90,6451.00,6489.85,174947
291,APOLLOHOSP,2024-04-12,6450.00,6406.55,6477.90,6362.70,6406.55,450885
292,APOLLOHOSP,2024-04-15,6325.10,6303.15,6399.10,6283.00,6303.15,251305
293,APOLLOHOSP,2024-04-16,6299.95,6334.75,6347.60,6202.00,6334.75,290190
294,APOLLOHOSP,2024-04-18,6306.10,6074.15,6334.40,6053.20,6074.15,518459
295,APOLLOHOSP,2024-04-19,6140.00,6169.55,6199.00,6050.00,6169.55,560178
296,APOLLOHOSP,2024-04-22,6154.50,6238.55,6258.00,6150.00,6238.55,197001
297,APOLLOHOSP,2024-04-23,6241.50,6194.90,6303.80,6181.00,6194.90,217146
298,APOLLOHOSP,2024-04-24,6229.90,6283.35,6310.50,6186.15,6283.35,207837
299,APOLLOHOSP,2024-04-25,6280.00,6384.10,6402.20,6168.85,6384.10,520353
300,APOLLOHOSP,2024-04-26,6380.00,6258.60,6380.00,6251.05,6258.60,261065
301,APOLLOHOSP,2024-04-29,6200.00,5968.35,6200.00,5733.00,5968.35,2785015
302,APOLLOHOSP,2024-04-30,6000.00,5947.10,6023.00,5901.00,5947.10,1040838
303,APOLLOHOSP,2024-05-02,5947.10,5958.55,6000.00,5939.45,5958.55,572406
304,APOLLOHOSP,2024-05-03,6000.00,6009.60,6027.70,5960.05,6009.60,563849
305,APOLLOHOSP,2024-05-06,6050.00,6056.70,6086.15,5986.20,6056.70,419144
306,APOLLOHOSP,2024-05-07,6080.00,5900.25,6080.00,5856.40,5900.25,455928
307,APOLLOHOSP,2024-05-08,5892.00,5846.50,5910.00,5812.65,5846.50,511587
308,APOLLOHOSP,2024-05-09,5859.90,5806.40,5892.00,5790.00,5806.40,598157
309,APOLLOHOSP,2024-05-10,5819.95,5842.45,5881.00,5753.25,5842.45,372227
310,APOLLOHOSP,2024-05-13,5820.00,5830.15,5842.40,5790.20,5830.15,348407
311,APOLLOHOSP,2024-05-14,5855.00,5862.80,5894.65,5740.00,5862.80,558136
312,APOLLOHOSP,2024-05-15,5869.95,5848.80,5883.45,5820.00,5848.80,509306
313,APOLLOHOSP,2024-05-16,5890.00,5931.70,5944.50,5850.00,5931.70,378026
314,APOLLOHOSP,2024-05-17,5925.00,5953.05,5973.00,5910.10,5953.05,267904
315,APOLLOHOSP,2024-05-21,6000.00,5948.25,6041.90,5920.40,5948.25,606639
316,APOLLOHOSP,2024-05-22,5958.60,5868.15,5958.60,5844.95,5868.15,735701
317,APOLLOHOSP,2024-05-23,5878.45,5970.05,5991.45,5860.60,5970.05,308200
318,APOLLOHOSP,2024-05-24,5938.30,5914.35,5971.85,5867.00,5914.35,608807
319,APOLLOHOSP,2024-05-27,5950.00,5939.30,5959.50,5918.00,5939.30,189637
320,APOLLOHOSP,2024-05-28,5944.15,5904.50,5971.45,5880.30,5904.50,314362
321,APOLLOHOSP,2024-05-29,5909.90,5903.45,5945.00,5880.90,5903.45,337183
322,APOLLOHOSP,2024-05-30,5900.00,5766.45,5901.75,5750.00,5766.45,643549
323,APOLLOHOSP,2024-05-31,5855.95,5839.20,5959.35,5743.00,5839.20,1382132
324,APOLLOHOSP,2024-06-03,5986.30,5851.20,6018.15,5812.55,5851.20,804820
325,APOLLOHOSP,2024-06-04,5750.35,5845.70,5963.75,5693.20,5845.70,642000
326,APOLLOHOSP,2024-06-05,5915.00,5934.65,5944.75,5776.80,5934.65,487289
327,APOLLOHOSP,2024-06-06,5970.00,5962.00,5975.00,5900.00,5962.00,490549
328,APOLLOHOSP,2024-06-07,5987.75,6014.55,6031.00,5965.45,6014.55,436163
329,APOLLOHOSP,2024-06-10,6040.00,6056.70,6075.00,5992.05,6056.70,443756
330,APOLLOHOSP,2024-06-11,6081.75,6107.95,6167.25,6059.20,6107.95,521348
331,APOLLOHOSP,2024-06-12,6117.30,6168.60,6188.85,6075.00,6168.60,321285
332,APOLLOHOSP,2024-06-13,6207.95,6206.20,6210.55,6160.00,6206.20,401804
333,APOLLOHOSP,2024-06-14,6210.00,6207.60,6219.95,6175.00,6207.60,216573
334,ASIANPAINT,2024-01-01,3403.00,3396.10,3411.80,3389.15,3363.56,283951
335,ASIANPAINT,2024-01-02,3396.00,3391.35,3398.90,3345.00,3358.85,552394
336,ASIANPAINT,2024-01-03,3391.35,3373.60,3399.00,3365.00,3341.27,379131
337,ASIANPAINT,2024-01-04,3372.00,3379.95,3401.25,3363.80,3347.56,777127
338,ASIANPAINT,2024-01-05,3379.95,3355.55,3380.40,3348.00,3323.39,416956
339,ASIANPAINT,2024-01-08,3355.00,3298.40,3376.50,3294.85,3266.79,545884
340,ASIANPAINT,2024-01-09,3310.00,3267.50,3315.00,3262.25,3236.19,670704
341,ASIANPAINT,2024-01-10,3292.00,3286.85,3293.00,3258.20,3255.35,691087
342,ASIANPAINT,2024-01-11,3286.85,3288.20,3309.20,3270.70,3256.69,537469
343,ASIANPAINT,2024-01-12,3294.95,3277.80,3294.95,3244.00,3246.39,673004
344,ASIANPAINT,2024-01-15,3282.20,3273.90,3287.20,3258.60,3242.53,728116
345,ASIANPAINT,2024-01-16,3274.95,3296.90,3320.00,3273.90,3265.31,748215
346,ASIANPAINT,2024-01-17,3294.10,3242.30,3304.35,3193.05,3211.23,2239241
347,ASIANPAINT,2024-01-18,3257.95,3163.85,3257.95,3048.60,3133.53,1979174
348,ASIANPAINT,2024-01-19,3177.80,3165.85,3201.55,3148.60,3135.51,936201
349,ASIANPAINT,2024-01-23,3087.55,3054.70,3109.00,3021.55,3025.43,2365225
350,ASIANPAINT,2024-01-24,3055.00,2999.45,3055.00,2976.10,2970.71,2665932
351,ASIANPAINT,2024-01-25,3010.05,2949.20,3016.00,2942.30,2920.94,2001961
352,ASIANPAINT,2024-01-29,2940.05,2976.05,2988.45,2940.05,2947.53,1862723
353,ASIANPAINT,2024-01-30,2990.00,2954.10,3005.00,2951.05,2925.79,1273188
354,ASIANPAINT,2024-01-31,2966.00,2957.85,2971.90,2948.05,2929.51,1771244
355,ASIANPAINT,2024-02-01,2961.00,2929.35,2972.85,2919.95,2901.28,3006472
356,ASIANPAINT,2024-02-02,2950.00,2936.30,2962.35,2924.05,2908.16,1881911
357,ASIANPAINT,2024-02-05,2950.00,2917.35,2965.00,2912.00,2889.39,923435
358,ASIANPAINT,2024-02-06,2931.00,2930.95,2947.00,2902.65,2902.86,1471312
359,ASIANPAINT,2024-02-07,2957.00,2981.15,3002.95,2936.05,2952.58,1134012
360,ASIANPAINT,2024-02-08,2999.75,2929.60,2999.75,2919.80,2901.53,1633654
361,ASIANPAINT,2024-02-09,2930.00,2951.65,2959.00,2910.55,2923.36,1144765
362,ASIANPAINT,2024-02-12,2951.65,2953.80,2964.95,2920.05,2925.49,614469
363,ASIANPAINT,2024-02-13,2964.95,2971.60,2981.25,2945.70,2943.12,717118
364,ASIANPAINT,2024-02-14,2969.90,2976.40,2980.80,2936.05,2947.88,750339
365,ASIANPAINT,2024-02-15,2980.00,3016.55,3024.50,2967.45,2987.64,1068730
366,ASIANPAINT,2024-02-16,3035.00,3007.90,3035.00,3000.00,2979.08,1179473
367,ASIANPAINT,2024-02-19,3007.90,2998.10,3018.70,2987.50,2969.37,560700
368,ASIANPAINT,2024-02-20,2998.10,3011.65,3017.10,2972.10,2982.79,729371
369,ASIANPAINT,2024-02-21,3012.05,3001.80,3026.75,2983.50,2973.03,927130
370,ASIANPAINT,2024-02-22,2983.00,3017.40,3027.20,2932.10,2988.48,2615821
371,ASIANPAINT,2024-02-23,2999.00,2985.95,3005.00,2966.20,2957.34,1650523
372,ASIANPAINT,2024-02-26,2920.00,2868.45,2930.00,2847.80,2840.96,3524491
373,ASIANPAINT,2024-02-27,2855.00,2859.55,2870.00,2850.10,2832.15,1296180
374,ASIANPAINT,2024-02-28,2850.15,2794.35,2859.40,2785.50,2767.57,2472196
375,ASIANPAINT,2024-02-29,2785.00,2821.90,2838.00,2776.75,2794.86,2284424
376,ASIANPAINT,2024-03-01,2832.90,2831.75,2845.95,2815.05,2804.61,978174
377,ASIANPAINT,2024-03-04,2860.00,2831.75,2860.95,2828.00,2804.61,971299
378,ASIANPAINT,2024-03-05,2834.00,2820.40,2834.85,2805.00,2793.37,736381
379,ASIANPAINT,2024-03-06,2827.95,2827.30,2839.00,2777.75,2800.21,1723066
380,ASIANPAINT,2024-03-07,2825.00,2870.55,2894.00,2825.00,2843.04,1564364
381,ASIANPAINT,2024-03-11,2895.55,2876.85,2896.55,2853.10,2849.28,866546
382,ASIANPAINT,2024-03-12,2880.00,2876.15,2899.90,2865.45,2848.59,663186
383,ASIANPAINT,2024-03-13,2878.60,2860.15,2887.25,2835.00,2832.74,955841
384,ASIANPAINT,2024-03-14,2860.00,2892.25,2898.05,2841.00,2864.53,1381741
385,ASIANPAINT,2024-03-15,2895.00,2867.55,2896.95,2850.00,2840.07,1356226
386,ASIANPAINT,2024-03-18,2866.00,2846.50,2866.00,2817.25,2819.22,940424
387,ASIANPAINT,2024-03-19,2840.00,2815.10,2840.00,2801.00,2788.12,1199135
388,ASIANPAINT,2024-03-20,2815.10,2824.90,2837.05,2797.55,2797.83,818910
389,ASIANPAINT,2024-03-21,2845.00,2821.15,2845.40,2806.00,2794.12,1167680
390,ASIANPAINT,2024-03-22,2821.15,2841.50,2855.15,2808.00,2814.27,1652689
391,ASIANPAINT,2024-03-26,2820.00,2814.65,2844.15,2810.00,2787.68,1372390
392,ASIANPAINT,2024-03-27,2817.95,2830.50,2842.85,2817.70,2803.38,1156231
393,ASIANPAINT,2024-03-28,2835.05,2846.75,2868.00,2819.00,2819.47,1864623
394,ASIANPAINT,2024-04-01,2860.95,2871.00,2886.45,2852.35,2843.49,558086
395,ASIANPAINT,2024-04-02,2874.05,2874.20,2892.40,2856.00,2846.66,562473
396,ASIANPAINT,2024-04-03,2845.00,2869.35,2884.55,2845.00,2841.85,816676
397,ASIANPAINT,2024-04-04,2870.00,2918.30,2943.25,2851.25,2890.33,1831347
398,ASIANPAINT,2024-04-05,2924.00,2883.45,2927.75,2880.00,2855.82,1155672
399,ASIANPAINT,2024-04-08,2908.00,2892.00,2908.95,2873.80,2864.29,570695
400,ASIANPAINT,2024-04-09,2893.00,2857.15,2916.45,2845.00,2829.77,1017670
401,ASIANPAINT,2024-04-10,2883.30,2896.75,2899.10,2858.00,2868.99,740495
402,ASIANPAINT,2024-04-12,2890.00,2854.50,2893.00,2845.00,2827.15,1766311
403,ASIANPAINT,2024-04-15,2830.20,2844.40,2853.50,2812.35,2817.14,884519
404,ASIANPAINT,2024-04-16,2827.65,2830.00,2841.45,2820.00,2802.88,911249
405,ASIANPAINT,2024-04-18,2855.00,2807.70,2859.20,2800.10,2780.79,1732434
406,ASIANPAINT,2024-04-19,2790.00,2808.55,2822.10,2766.15,2781.64,1337807
407,ASIANPAINT,2024-04-22,2846.60,2841.85,2846.60,2814.05,2814.62,676040
408,ASIANPAINT,2024-04-23,2852.00,2874.90,2877.95,2844.00,2847.35,929062
409,ASIANPAINT,2024-04-24,2882.95,2867.75,2883.10,2860.00,2840.27,718441
410,ASIANPAINT,2024-04-25,2865.00,2861.45,2869.90,2829.05,2834.03,1594152
411,ASIANPAINT,2024-04-26,2870.00,2844.15,2878.20,2837.05,2816.90,625507
412,ASIANPAINT,2024-04-29,2844.15,2868.20,2873.95,2839.00,2840.71,566219
413,ASIANPAINT,2024-04-30,2855.00,2875.90,2912.00,2855.00,2848.34,1290649
414,ASIANPAINT,2024-05-02,2875.10,2975.40,2988.00,2875.10,2946.89,2493406
415,ASIANPAINT,2024-05-03,2983.05,2929.75,2997.00,2909.25,2901.67,1594445
416,ASIANPAINT,2024-05-06,2950.00,2932.15,2959.00,2911.20,2904.05,768806
417,ASIANPAINT,2024-05-07,2947.00,2913.00,2967.95,2904.00,2885.09,629534
418,ASIANPAINT,2024-05-08,2900.00,2843.30,2905.00,2821.00,2816.05,1652877
419,ASIANPAINT,2024-05-09,2828.00,2710.10,2853.95,2703.80,2684.13,3547959
420,ASIANPAINT,2024-05-10,2699.00,2771.25,2792.60,2670.10,2744.69,2478584
421,ASIANPAINT,2024-05-13,2771.25,2879.25,2895.00,2754.10,2851.66,2748823
422,ASIANPAINT,2024-05-14,2879.00,2866.15,2888.00,2842.00,2838.68,999330
423,ASIANPAINT,2024-05-15,2866.15,2813.70,2874.25,2806.15,2786.74,1230520
424,ASIANPAINT,2024-05-16,2821.05,2814.05,2837.60,2786.55,2787.08,1534319
425,ASIANPAINT,2024-05-17,2814.60,2809.90,2838.20,2786.10,2782.97,1325150
426,ASIANPAINT,2024-05-21,2815.00,2851.80,2866.95,2801.00,2824.47,921822
427,ASIANPAINT,2024-05-22,2851.80,2885.75,2895.00,2836.60,2858.10,933846
428,ASIANPAINT,2024-05-23,2885.00,2903.75,2921.25,2877.30,2875.92,1181894
429,ASIANPAINT,2024-05-24,2910.20,2874.75,2910.20,2867.00,2847.20,755822
430,ASIANPAINT,2024-05-27,2887.90,2872.30,2898.30,2855.55,2844.78,817091
431,ASIANPAINT,2024-05-28,2875.85,2911.20,2921.00,2864.00,2883.30,1084544
432,ASIANPAINT,2024-05-29,2896.00,2900.15,2921.70,2881.10,2872.36,1758297
433,ASIANPAINT,2024-05-30,2875.25,2883.70,2910.85,2875.00,2856.07,1344426
434,ASIANPAINT,2024-05-31,2883.70,2881.20,2906.00,2855.60,2853.59,2520363
435,ASIANPAINT,2024-06-03,2950.00,2866.45,2950.00,2860.05,2838.98,952701
436,ASIANPAINT,2024-06-04,2880.00,2857.65,2897.00,2775.75,2830.27,2683847
437,ASIANPAINT,2024-06-05,2864.50,2961.75,3027.30,2864.50,2933.37,2410576
438,ASIANPAINT,2024-06-06,2960.00,2904.80,2961.75,2882.25,2876.96,1689408
439,ASIANPAINT,2024-06-07,2904.80,2927.70,2943.10,2888.85,2899.64,1600180
440,ASIANPAINT,2024-06-10,2928.00,2937.55,2951.90,2915.00,2909.40,876867
441,ASIANPAINT,2024-06-11,2915.00,2902.45,2920.35,2895.00,2902.45,855430
442,ASIANPAINT,2024-06-12,2909.00,2905.80,2918.00,2865.65,2905.80,1701770
443,ASIANPAINT,2024-06-13,2929.00,2910.00,2929.00,2905.00,2910.00,726380
444,ASIANPAINT,2024-06-14,2910.00,2921.60,2931.35,2905.10,2921.60,982815
445,AXISBANK,2024-01-01,1095.00,1097.70,1104.00,1093.00,1097.70,4083732
446,AXISBANK,2024-01-02,1095.10,1093.25,1099.35,1082.30,1093.25,7895577
447,AXISBANK,2024-01-03,1091.00,1098.60,1102.60,1081.30,1098.60,10225290
448,AXISBANK,2024-01-04,1103.00,1123.40,1130.00,1100.05,1123.40,11411683
449,AXISBANK,2024-01-05,1124.00,1136.95,1139.90,1119.00,1136.95,8025466
450,AXISBANK,2024-01-08,1145.00,1122.00,1146.00,1118.50,1122.00,4735538
451,AXISBANK,2024-01-09,1128.55,1116.55,1135.55,1112.35,1116.55,6359362
452,AXISBANK,2024-01-10,1115.25,1107.00,1116.00,1099.05,1107.00,5934163
453,AXISBANK,2024-01-11,1111.05,1125.75,1127.90,1111.05,1125.75,4683035
454,AXISBANK,2024-01-12,1126.35,1120.35,1129.45,1118.05,1120.35,5616755
455,AXISBANK,2024-01-15,1122.00,1119.50,1130.45,1116.60,1119.50,6719079
456,AXISBANK,2024-01-16,1116.65,1119.10,1127.80,1115.10,1119.10,5229753
457,AXISBANK,2024-01-17,1082.00,1082.30,1115.00,1079.20,1082.30,24913719
458,AXISBANK,2024-01-18,1066.00,1097.50,1108.75,1066.00,1097.50,11473135
459,AXISBANK,2024-01-19,1107.15,1116.55,1126.30,1105.00,1116.55,12303696
460,AXISBANK,2024-01-23,1125.90,1089.25,1141.60,1078.80,1089.25,18924087
461,AXISBANK,2024-01-24,1034.80,1059.15,1073.20,1020.90,1059.15,20884046
462,AXISBANK,2024-01-25,1058.00,1042.25,1063.70,1025.80,1042.25,20835434
463,AXISBANK,2024-01-29,1036.00,1061.25,1068.00,1036.00,1061.25,11188604
464,AXISBANK,2024-01-30,1060.05,1054.10,1070.45,1050.80,1054.10,9426983
465,AXISBANK,2024-01-31,1048.20,1067.75,1084.10,1042.70,1067.75,12600390
466,AXISBANK,2024-02-01,1072.65,1084.25,1087.65,1056.80,1084.25,9756682
467,AXISBANK,2024-02-02,1088.05,1067.05,1096.20,1065.00,1067.05,8667415
468,AXISBANK,2024-02-05,1067.05,1061.50,1079.50,1058.00,1061.50,12569454
469,AXISBANK,2024-02-06,1061.55,1050.05,1065.10,1048.20,1050.05,8011171
470,AXISBANK,2024-02-07,1061.05,1069.10,1073.70,1057.50,1069.10,7281793
471,AXISBANK,2024-02-08,1072.00,1035.90,1075.60,1031.65,1035.90,9869141
472,AXISBANK,2024-02-09,1039.95,1051.40,1054.90,1034.55,1051.40,8233454
473,AXISBANK,2024-02-12,1051.40,1046.70,1057.25,1035.35,1046.70,8694379
474,AXISBANK,2024-02-13,1051.00,1070.75,1075.55,1044.80,1070.75,8413609
475,AXISBANK,2024-02-14,1061.30,1096.85,1100.90,1060.55,1096.85,16609115
476,AXISBANK,2024-02-15,1097.50,1072.20,1097.55,1069.25,1072.20,11780823
477,AXISBANK,2024-02-16,1073.00,1068.75,1076.00,1058.00,1068.75,8660907
478,AXISBANK,2024-02-19,1069.00,1062.95,1070.00,1060.10,1062.95,7562645
479,AXISBANK,2024-02-20,1059.00,1088.60,1090.50,1057.70,1088.60,8722800
480,AXISBANK,2024-02-21,1093.85,1084.20,1093.95,1073.10,1084.20,9177213
481,AXISBANK,2024-02-22,1090.30,1100.90,1110.70,1081.50,1100.90,14633340
482,AXISBANK,2024-02-23,1099.00,1096.80,1107.40,1090.00,1096.80,6250943
483,AXISBANK,2024-02-26,1093.45,1085.20,1094.80,1079.65,1085.20,5354189
484,AXISBANK,2024-02-27,1081.65,1079.05,1088.55,1072.05,1079.05,6546815
485,AXISBANK,2024-02-28,1077.40,1074.20,1085.00,1064.05,1074.20,7643191
486,AXISBANK,2024-02-29,1071.00,1075.10,1082.30,1055.35,1075.10,13648997
487,AXISBANK,2024-03-01,1076.00,1099.25,1101.70,1076.00,1099.25,4819390
488,AXISBANK,2024-03-04,1099.25,1106.75,1108.90,1093.10,1106.75,5895441
489,AXISBANK,2024-03-05,1102.20,1100.80,1110.90,1094.50,1100.80,4851446
490,AXISBANK,2024-03-06,1100.20,1125.00,1131.95,1095.35,1125.00,13787638
491,AXISBANK,2024-03-07,1126.00,1111.45,1126.90,1107.55,1111.45,6943879
492,AXISBANK,2024-03-11,1112.25,1105.10,1120.00,1101.90,1105.10,6751641
493,AXISBANK,2024-03-12,1105.00,1097.00,1121.40,1084.25,1097.00,9817138
494,AXISBANK,2024-03-13,1096.00,1080.40,1099.55,1070.75,1080.40,11503890
495,AXISBANK,2024-03-14,1075.00,1058.25,1081.25,1055.60,1058.25,10253613
496,AXISBANK,2024-03-15,1056.25,1046.40,1056.25,1030.25,1046.40,17798175
497,AXISBANK,2024-03-18,1044.00,1061.35,1066.90,1043.60,1061.35,7612407
498,AXISBANK,2024-03-19,1055.55,1050.80,1060.95,1046.70,1050.80,6728886
499,AXISBANK,2024-03-20,1050.00,1034.75,1057.45,1030.95,1034.75,12619644
500,AXISBANK,2024-03-21,1039.35,1035.60,1050.55,1028.15,1035.60,9903738
501,AXISBANK,2024-03-22,1040.10,1033.30,1047.25,1029.95,1033.30,9891194
502,AXISBANK,2024-03-26,1029.00,1040.55,1044.20,1027.50,1040.55,9656767
503,AXISBANK,2024-03-27,1045.80,1052.85,1057.55,1044.25,1052.85,17027308
504,AXISBANK,2024-03-28,1052.85,1047.20,1058.40,1044.10,1047.20,10235318
505,AXISBANK,2024-04-01,1052.35,1053.10,1063.75,1048.90,1053.10,5484556
506,AXISBANK,2024-04-02,1051.00,1047.20,1055.85,1040.20,1047.20,13617893
507,AXISBANK,2024-04-03,1043.80,1063.25,1070.30,1043.75,1063.25,11573590
508,AXISBANK,2024-04-04,1070.00,1062.95,1080.70,1059.15,1062.95,17964844
509,AXISBANK,2024-04-05,1061.10,1059.10,1063.00,1048.10,1059.10,9210187
510,AXISBANK,2024-04-08,1067.00,1076.05,1079.45,1063.55,1076.05,4967186
511,AXISBANK,2024-04-09,1090.00,1080.00,1090.00,1071.35,1080.00,11385226
512,AXISBANK,2024-04-10,1086.20,1087.80,1093.00,1080.00,1087.80,9064074
513,AXISBANK,2024-04-12,1079.50,1073.45,1096.40,1071.10,1073.45,18045983
514,AXISBANK,2024-04-15,1063.10,1057.95,1071.00,1055.25,1057.95,8889435
515,AXISBANK,2024-04-16,1049.95,1051.90,1057.85,1044.35,1051.90,7107881
516,AXISBANK,2024-04-18,1044.15,1024.00,1051.40,1013.85,1024.00,17832438
517,AXISBANK,2024-04-19,1015.00,1029.10,1036.95,995.70,1029.10,21598007
518,AXISBANK,2024-04-22,1039.00,1053.95,1058.50,1032.00,1053.95,9410832
519,AXISBANK,2024-04-23,1058.00,1055.75,1060.25,1048.75,1055.75,8300012
520,AXISBANK,2024-04-24,1056.00,1063.25,1068.95,1056.00,1063.25,5641163
521,AXISBANK,2024-04-25,1100.00,1127.00,1133.95,1086.10,1127.00,46136295
522,AXISBANK,2024-04-26,1130.00,1130.30,1141.35,1123.00,1130.30,10133766
523,AXISBANK,2024-04-29,1130.30,1159.25,1164.00,1125.30,1159.25,15183242
524,AXISBANK,2024-04-30,1160.15,1165.90,1182.90,1155.15,1165.90,18965164
525,AXISBANK,2024-05-02,1156.00,1149.85,1174.00,1148.00,1149.85,12302236
526,AXISBANK,2024-05-03,1150.90,1141.50,1163.25,1134.10,1141.50,9993632
527,AXISBANK,2024-05-06,1143.90,1143.65,1156.00,1135.65,1143.65,7490104
528,AXISBANK,2024-05-07,1146.05,1127.70,1148.80,1124.05,1127.70,7115509
529,AXISBANK,2024-05-08,1124.65,1128.65,1135.45,1118.25,1128.65,8175609
530,AXISBANK,2024-05-09,1122.00,1115.65,1134.55,1112.20,1115.65,5226693
531,AXISBANK,2024-05-10,1123.70,1120.10,1140.00,1113.35,1120.10,7242718
532,AXISBANK,2024-05-13,1120.10,1132.00,1135.40,1105.05,1132.00,5513160
533,AXISBANK,2024-05-14,1129.95,1122.85,1136.10,1118.10,1122.85,5471143
534,AXISBANK,2024-05-15,1125.55,1128.05,1131.20,1118.60,1128.05,5436338
535,AXISBANK,2024-05-16,1134.15,1139.30,1143.95,1111.30,1139.30,10750526
536,AXISBANK,2024-05-17,1132.00,1141.35,1146.00,1126.10,1141.35,9909986
537,AXISBANK,2024-05-21,1136.00,1137.65,1145.75,1129.20,1137.65,8162017
538,AXISBANK,2024-05-22,1142.00,1126.00,1142.00,1117.95,1126.00,9094033
539,AXISBANK,2024-05-23,1126.00,1165.25,1169.65,1125.75,1165.25,12818081
540,AXISBANK,2024-05-24,1165.50,1174.00,1177.00,1160.60,1174.00,8814997
541,AXISBANK,2024-05-27,1178.90,1187.00,1196.00,1168.00,1187.00,10450046
542,AXISBANK,2024-05-28,1188.00,1183.40,1192.40,1179.00,1183.40,4018776
543,AXISBANK,2024-05-29,1172.00,1159.75,1185.90,1156.00,1159.75,9418064
544,AXISBANK,2024-05-30,1155.20,1167.95,1179.80,1155.00,1167.95,7232217
545,AXISBANK,2024-05-31,1173.00,1162.15,1178.00,1153.40,1162.15,10057642
546,AXISBANK,2024-06-03,1197.05,1223.90,1242.20,1193.40,1223.90,22197339
547,AXISBANK,2024-06-04,1224.00,1131.25,1224.00,1101.55,1131.25,24135989
548,AXISBANK,2024-06-05,1138.00,1184.50,1193.00,1110.70,1184.50,21039499
549,AXISBANK,2024-06-06,1192.10,1170.95,1195.90,1163.25,1170.95,12006879
550,AXISBANK,2024-06-07,1178.00,1186.80,1195.20,1166.75,1186.80,8583998
551,AXISBANK,2024-06-10,1185.00,1200.00,1212.40,1185.00,1200.00,9995057
552,AXISBANK,2024-06-11,1204.45,1194.60,1209.35,1190.45,1194.60,9390212
553,AXISBANK,2024-06-12,1192.10,1187.90,1206.15,1184.10,1187.90,7199718
554,AXISBANK,2024-06-13,1201.80,1174.65,1202.00,1173.45,1174.65,5321148
555,AXISBANK,2024-06-14,1180.95,1181.05,1184.65,1170.00,1181.05,4451031
556,BAJAJ-AUTO,2024-01-01,6770.00,6701.10,6795.50,6682.05,6647.08,253274
557,BAJAJ-AUTO,2024-01-02,6711.00,6665.05,6736.80,6560.95,6611.32,361379
558,BAJAJ-AUTO,2024-01-03,6644.05,6986.50,7059.85,6604.00,6930.18,1256275
559,BAJAJ-AUTO,2024-01-04,7025.00,6922.15,7028.95,6887.00,6866.35,619987
560,BAJAJ-AUTO,2024-01-05,6950.00,6978.50,7084.00,6920.50,6922.24,659306
561,BAJAJ-AUTO,2024-01-08,7018.95,6983.85,7049.85,6961.50,6927.55,312733
562,BAJAJ-AUTO,2024-01-09,7341.00,7093.90,7399.00,7075.90,7036.71,2125908
563,BAJAJ-AUTO,2024-01-10,7125.00,7053.75,7139.95,7020.00,6996.88,721432
564,BAJAJ-AUTO,2024-01-11,7090.00,7298.85,7324.90,7075.00,7240.01,1031594
565,BAJAJ-AUTO,2024-01-12,7360.00,7301.95,7360.95,7252.00,7243.08,434753
566,BAJAJ-AUTO,2024-01-15,7301.95,7301.95,7301.95,7301.95,7243.08,0
567,BAJAJ-AUTO,2024-01-16,7339.00,7293.95,7356.15,7244.00,7235.15,272181
568,BAJAJ-AUTO,2024-01-17,7112.00,7165.95,7210.00,7081.00,7108.18,619338
569,BAJAJ-AUTO,2024-01-18,7148.00,7083.60,7189.25,7071.15,7026.49,557084
570,BAJAJ-AUTO,2024-01-19,7138.80,7136.55,7180.00,7105.00,7079.02,327976
571,BAJAJ-AUTO,2024-01-23,7075.00,7095.90,7210.00,6936.55,7038.69,953921
572,BAJAJ-AUTO,2024-01-24,7075.10,7212.85,7237.00,7028.20,7154.70,467134
573,BAJAJ-AUTO,2024-01-25,7360.00,7597.50,7625.15,7210.00,7536.25,2065788
574,BAJAJ-AUTO,2024-01-29,7594.00,7548.80,7640.00,7480.00,7487.94,457853
575,BAJAJ-AUTO,2024-01-30,7574.90,7566.40,7660.00,7543.65,7505.40,266287
576,BAJAJ-AUTO,2024-01-31,7566.40,7667.55,7686.00,7515.10,7605.74,336874
577,BAJAJ-AUTO,2024-02-01,7680.00,7655.75,7765.00,7636.35,7594.03,394564
578,BAJAJ-AUTO,2024-02-02,7675.00,7738.20,7797.50,7665.60,7675.82,197720
579,BAJAJ-AUTO,2024-02-05,7800.00,7658.25,7838.00,7633.50,7596.51,252401
580,BAJAJ-AUTO,2024-02-06,7675.00,7720.40,7747.70,7670.60,7658.16,131992
581,BAJAJ-AUTO,2024-02-07,7745.00,7701.90,7777.80,7665.60,7639.81,159783
582,BAJAJ-AUTO,2024-02-08,7729.00,7757.25,7783.45,7668.15,7694.71,282537
583,BAJAJ-AUTO,2024-02-09,7778.80,7784.85,7790.50,7669.00,7722.09,173555
584,BAJAJ-AUTO,2024-02-12,7775.00,7829.95,7874.20,7766.05,7766.83,219911
585,BAJAJ-AUTO,2024-02-13,7830.00,7917.40,7935.15,7811.95,7853.57,258767
586,BAJAJ-AUTO,2024-02-14,7899.00,8083.30,8136.85,7880.00,8018.13,513900
587,BAJAJ-AUTO,2024-02-15,8120.60,8123.05,8156.85,8045.30,8057.56,394525
588,BAJAJ-AUTO,2024-02-16,8185.85,8325.05,8455.45,8137.10,8257.94,938756
